withtext,id,codeid,class
,1006723,1000180,org.intermine.model.bio.GOEvidence
,1006725,1000180,org.intermine.model.bio.GOEvidence
,1006731,1000180,org.intermine.model.bio.GOEvidence
,1006734,1000180,org.intermine.model.bio.GOEvidence
,1006736,1000180,org.intermine.model.bio.GOEvidence
,1006758,1000180,org.intermine.model.bio.GOEvidence
,1006761,1000180,org.intermine.model.bio.GOEvidence
,1006789,1000180,org.intermine.model.bio.GOEvidence
,1006792,1000180,org.intermine.model.bio.GOEvidence
,1006795,1000180,org.intermine.model.bio.GOEvidence
,1006797,1000180,org.intermine.model.bio.GOEvidence
,1006803,1000180,org.intermine.model.bio.GOEvidence
,1006834,1000180,org.intermine.model.bio.GOEvidence
,1006837,1000180,org.intermine.model.bio.GOEvidence
,1006844,1000180,org.intermine.model.bio.GOEvidence
,1006847,1000180,org.intermine.model.bio.GOEvidence
,1006849,1000180,org.intermine.model.bio.GOEvidence
,1006866,1000180,org.intermine.model.bio.GOEvidence
,1006869,1000180,org.intermine.model.bio.GOEvidence
,1006875,1000180,org.intermine.model.bio.GOEvidence
,1006878,1000180,org.intermine.model.bio.GOEvidence
,1006888,1000180,org.intermine.model.bio.GOEvidence
,1006892,1000180,org.intermine.model.bio.GOEvidence
,1006894,1000180,org.intermine.model.bio.GOEvidence
,1006932,1000180,org.intermine.model.bio.GOEvidence
,1006935,1000180,org.intermine.model.bio.GOEvidence
,1006937,1000180,org.intermine.model.bio.GOEvidence
,1006978,1000180,org.intermine.model.bio.GOEvidence
,1006995,1000180,org.intermine.model.bio.GOEvidence
,1007013,1000180,org.intermine.model.bio.GOEvidence
,1007016,1000180,org.intermine.model.bio.GOEvidence
,1007018,1000180,org.intermine.model.bio.GOEvidence
,1007020,1000180,org.intermine.model.bio.GOEvidence
,1007028,1000180,org.intermine.model.bio.GOEvidence
,1007032,1000180,org.intermine.model.bio.GOEvidence
,1007034,1000180,org.intermine.model.bio.GOEvidence
,1007053,1000180,org.intermine.model.bio.GOEvidence
,1007061,1007060,org.intermine.model.bio.GOEvidence
,1007065,1007060,org.intermine.model.bio.GOEvidence
,1007109,1000180,org.intermine.model.bio.GOEvidence
,1007118,1000180,org.intermine.model.bio.GOEvidence
,1007121,1000180,org.intermine.model.bio.GOEvidence
,1007123,1000180,org.intermine.model.bio.GOEvidence
,1007140,1000180,org.intermine.model.bio.GOEvidence
,1007143,1000180,org.intermine.model.bio.GOEvidence
,1007145,1000180,org.intermine.model.bio.GOEvidence
,1007151,1000180,org.intermine.model.bio.GOEvidence
,1007154,1000180,org.intermine.model.bio.GOEvidence
,1007156,1000180,org.intermine.model.bio.GOEvidence
,1007189,1000180,org.intermine.model.bio.GOEvidence
,1007193,1000180,org.intermine.model.bio.GOEvidence
,1007196,1000180,org.intermine.model.bio.GOEvidence
,1007215,1000180,org.intermine.model.bio.GOEvidence
,1007261,1000180,org.intermine.model.bio.GOEvidence
,1007264,1000180,org.intermine.model.bio.GOEvidence
,1007266,1000180,org.intermine.model.bio.GOEvidence
,1007272,1000180,org.intermine.model.bio.GOEvidence
,1007276,1000180,org.intermine.model.bio.GOEvidence
,1007282,1000180,org.intermine.model.bio.GOEvidence
,1007285,1000180,org.intermine.model.bio.GOEvidence
,1007304,1000180,org.intermine.model.bio.GOEvidence
,1007340,1000180,org.intermine.model.bio.GOEvidence
,1007343,1000180,org.intermine.model.bio.GOEvidence
,1007350,1000180,org.intermine.model.bio.GOEvidence
,1007354,1000180,org.intermine.model.bio.GOEvidence
,1007357,1000180,org.intermine.model.bio.GOEvidence
,1007384,1000180,org.intermine.model.bio.GOEvidence
,1007388,1000180,org.intermine.model.bio.GOEvidence
,1007391,1000180,org.intermine.model.bio.GOEvidence
,1007407,1000180,org.intermine.model.bio.GOEvidence
,1007415,1000180,org.intermine.model.bio.GOEvidence
,1007419,1000180,org.intermine.model.bio.GOEvidence
,1007425,1000180,org.intermine.model.bio.GOEvidence
,1007428,1000180,org.intermine.model.bio.GOEvidence
,1007440,1000180,org.intermine.model.bio.GOEvidence
,1007443,1000180,org.intermine.model.bio.GOEvidence
,1007468,1000180,org.intermine.model.bio.GOEvidence
,1007471,1000180,org.intermine.model.bio.GOEvidence
,1007473,1000180,org.intermine.model.bio.GOEvidence
,1007475,1000180,org.intermine.model.bio.GOEvidence
,1007478,1000180,org.intermine.model.bio.GOEvidence
,1007480,1000180,org.intermine.model.bio.GOEvidence
,1007486,1000180,org.intermine.model.bio.GOEvidence
,1007514,1000180,org.intermine.model.bio.GOEvidence
,1007517,1000180,org.intermine.model.bio.GOEvidence
,1007519,1000180,org.intermine.model.bio.GOEvidence
,1007521,1000180,org.intermine.model.bio.GOEvidence
,1007533,1000180,org.intermine.model.bio.GOEvidence
,1007542,1000180,org.intermine.model.bio.GOEvidence
,1007585,1000180,org.intermine.model.bio.GOEvidence
,1007611,1000180,org.intermine.model.bio.GOEvidence
,1007615,1000180,org.intermine.model.bio.GOEvidence
,1007618,1000180,org.intermine.model.bio.GOEvidence
,1007651,1000180,org.intermine.model.bio.GOEvidence
,1007654,1000180,org.intermine.model.bio.GOEvidence
,1007656,1000180,org.intermine.model.bio.GOEvidence
,1007662,1000180,org.intermine.model.bio.GOEvidence
,1007665,1000180,org.intermine.model.bio.GOEvidence
,1007668,1000180,org.intermine.model.bio.GOEvidence
,1007670,1000180,org.intermine.model.bio.GOEvidence
,1007691,1000180,org.intermine.model.bio.GOEvidence
,1007694,1000180,org.intermine.model.bio.GOEvidence
,1007696,1000180,org.intermine.model.bio.GOEvidence
,1007698,1000180,org.intermine.model.bio.GOEvidence
,1007701,1000180,org.intermine.model.bio.GOEvidence
,1007707,1000180,org.intermine.model.bio.GOEvidence
,1007710,1000180,org.intermine.model.bio.GOEvidence
,1007712,1000180,org.intermine.model.bio.GOEvidence
,1007736,1000180,org.intermine.model.bio.GOEvidence
,1007739,1000180,org.intermine.model.bio.GOEvidence
,1007741,1000180,org.intermine.model.bio.GOEvidence
,1007743,1000180,org.intermine.model.bio.GOEvidence
,1007749,1000180,org.intermine.model.bio.GOEvidence
,1007784,1000180,org.intermine.model.bio.GOEvidence
,1007787,1000180,org.intermine.model.bio.GOEvidence
,1007789,1000180,org.intermine.model.bio.GOEvidence
,1007791,1000180,org.intermine.model.bio.GOEvidence
,1007849,1000180,org.intermine.model.bio.GOEvidence
,1007853,1000180,org.intermine.model.bio.GOEvidence
,1007856,1000180,org.intermine.model.bio.GOEvidence
,1007858,1000180,org.intermine.model.bio.GOEvidence
,1007860,1000180,org.intermine.model.bio.GOEvidence
,1007877,1000180,org.intermine.model.bio.GOEvidence
,1007881,1000180,org.intermine.model.bio.GOEvidence
,1007884,1000180,org.intermine.model.bio.GOEvidence
,1007958,1000180,org.intermine.model.bio.GOEvidence
,1007970,1000180,org.intermine.model.bio.GOEvidence
,1007973,1000180,org.intermine.model.bio.GOEvidence
,1007979,1000180,org.intermine.model.bio.GOEvidence
,1007982,1000180,org.intermine.model.bio.GOEvidence
,1008024,1000180,org.intermine.model.bio.GOEvidence
,1008027,1000180,org.intermine.model.bio.GOEvidence
,1008133,1000180,org.intermine.model.bio.GOEvidence
,1008140,1000180,org.intermine.model.bio.GOEvidence
,1008144,1000180,org.intermine.model.bio.GOEvidence
,1008147,1000180,org.intermine.model.bio.GOEvidence
,1008149,1000180,org.intermine.model.bio.GOEvidence
,1008156,1000180,org.intermine.model.bio.GOEvidence
,1008160,1000180,org.intermine.model.bio.GOEvidence
,1008162,1000180,org.intermine.model.bio.GOEvidence
,1008192,1000180,org.intermine.model.bio.GOEvidence
,1008195,1000180,org.intermine.model.bio.GOEvidence
,1008198,1000180,org.intermine.model.bio.GOEvidence
,1008200,1000180,org.intermine.model.bio.GOEvidence
,1008203,1000180,org.intermine.model.bio.GOEvidence
,1008205,1000180,org.intermine.model.bio.GOEvidence
,1008221,1000180,org.intermine.model.bio.GOEvidence
,1008224,1000180,org.intermine.model.bio.GOEvidence
,1008235,1000180,org.intermine.model.bio.GOEvidence
,1008238,1000180,org.intermine.model.bio.GOEvidence
,1008240,1000180,org.intermine.model.bio.GOEvidence
,1008242,1000180,org.intermine.model.bio.GOEvidence
,1008273,1000180,org.intermine.model.bio.GOEvidence
,1008277,1000180,org.intermine.model.bio.GOEvidence
,1008289,1000180,org.intermine.model.bio.GOEvidence
,1008319,1000180,org.intermine.model.bio.GOEvidence
,1008326,1000180,org.intermine.model.bio.GOEvidence
,1008329,1000180,org.intermine.model.bio.GOEvidence
,1008331,1000180,org.intermine.model.bio.GOEvidence
,1008338,1000180,org.intermine.model.bio.GOEvidence
,1008341,1000180,org.intermine.model.bio.GOEvidence
,1008344,1000180,org.intermine.model.bio.GOEvidence
,1008351,1000180,org.intermine.model.bio.GOEvidence
,1008355,1000180,org.intermine.model.bio.GOEvidence
,1008358,1000180,org.intermine.model.bio.GOEvidence
,1008410,1000180,org.intermine.model.bio.GOEvidence
,1008413,1000180,org.intermine.model.bio.GOEvidence
,1008440,1000180,org.intermine.model.bio.GOEvidence
,1008462,1000180,org.intermine.model.bio.GOEvidence
,1008465,1000180,org.intermine.model.bio.GOEvidence
,1008467,1000180,org.intermine.model.bio.GOEvidence
,1008475,1000180,org.intermine.model.bio.GOEvidence
,1008478,1000180,org.intermine.model.bio.GOEvidence
,1008480,1000180,org.intermine.model.bio.GOEvidence
,1008492,1000180,org.intermine.model.bio.GOEvidence
,1008496,1000180,org.intermine.model.bio.GOEvidence
,1008499,1000180,org.intermine.model.bio.GOEvidence
,1008521,1000180,org.intermine.model.bio.GOEvidence
,1008524,1000180,org.intermine.model.bio.GOEvidence
,1008580,1000180,org.intermine.model.bio.GOEvidence
,1008657,1000180,org.intermine.model.bio.GOEvidence
,1008660,1000180,org.intermine.model.bio.GOEvidence
,1008666,1000180,org.intermine.model.bio.GOEvidence
,1008669,1000180,org.intermine.model.bio.GOEvidence
,1008685,1000180,org.intermine.model.bio.GOEvidence
,1008689,1000180,org.intermine.model.bio.GOEvidence
,1008692,1000180,org.intermine.model.bio.GOEvidence
,1008703,1000180,org.intermine.model.bio.GOEvidence
,1008706,1000180,org.intermine.model.bio.GOEvidence
,1008708,1000180,org.intermine.model.bio.GOEvidence
,1008747,1000180,org.intermine.model.bio.GOEvidence
,1008750,1000180,org.intermine.model.bio.GOEvidence
,1008752,1000180,org.intermine.model.bio.GOEvidence
,1008784,1000180,org.intermine.model.bio.GOEvidence
,1008787,1000180,org.intermine.model.bio.GOEvidence
,1008789,1000180,org.intermine.model.bio.GOEvidence
,1008792,1000180,org.intermine.model.bio.GOEvidence
,1008794,1000180,org.intermine.model.bio.GOEvidence
,1008810,1000180,org.intermine.model.bio.GOEvidence
,1008814,1000180,org.intermine.model.bio.GOEvidence
,1008817,1000180,org.intermine.model.bio.GOEvidence
,1008827,1000180,org.intermine.model.bio.GOEvidence
,1008831,1000180,org.intermine.model.bio.GOEvidence
,1008833,1000180,org.intermine.model.bio.GOEvidence
,1008857,1000180,org.intermine.model.bio.GOEvidence
,1008860,1000180,org.intermine.model.bio.GOEvidence
,1008862,1000180,org.intermine.model.bio.GOEvidence
,1008888,1000180,org.intermine.model.bio.GOEvidence
,1008891,1000180,org.intermine.model.bio.GOEvidence
,1008898,1000180,org.intermine.model.bio.GOEvidence
,1008930,1000180,org.intermine.model.bio.GOEvidence
,1008938,1000180,org.intermine.model.bio.GOEvidence
,1008941,1000180,org.intermine.model.bio.GOEvidence
,1008943,1000180,org.intermine.model.bio.GOEvidence
,1008986,1000180,org.intermine.model.bio.GOEvidence
,1008989,1000180,org.intermine.model.bio.GOEvidence
,1008991,1000180,org.intermine.model.bio.GOEvidence
,1008993,1000180,org.intermine.model.bio.GOEvidence
,1009013,1000180,org.intermine.model.bio.GOEvidence
,1009016,1000180,org.intermine.model.bio.GOEvidence
,1009063,1000180,org.intermine.model.bio.GOEvidence
,1009066,1000180,org.intermine.model.bio.GOEvidence
,1009068,1000180,org.intermine.model.bio.GOEvidence
,1009100,1000180,org.intermine.model.bio.GOEvidence
,1009103,1000180,org.intermine.model.bio.GOEvidence
,1009105,1000180,org.intermine.model.bio.GOEvidence
,1009107,1000180,org.intermine.model.bio.GOEvidence
,1009109,1000180,org.intermine.model.bio.GOEvidence
,1009130,1000180,org.intermine.model.bio.GOEvidence
,1009133,1000180,org.intermine.model.bio.GOEvidence
,1009140,1000180,org.intermine.model.bio.GOEvidence
,1009144,1000180,org.intermine.model.bio.GOEvidence
,1009147,1000180,org.intermine.model.bio.GOEvidence
,1009149,1000180,org.intermine.model.bio.GOEvidence
,1009151,1000180,org.intermine.model.bio.GOEvidence
,1009154,1000180,org.intermine.model.bio.GOEvidence
,1009193,1000180,org.intermine.model.bio.GOEvidence
,1009196,1000180,org.intermine.model.bio.GOEvidence
,1009198,1000180,org.intermine.model.bio.GOEvidence
,1009201,1000180,org.intermine.model.bio.GOEvidence
,1009203,1000180,org.intermine.model.bio.GOEvidence
,1009205,1000180,org.intermine.model.bio.GOEvidence
,1009221,1000180,org.intermine.model.bio.GOEvidence
,1009224,1000180,org.intermine.model.bio.GOEvidence
,1009230,1000180,org.intermine.model.bio.GOEvidence
,1009233,1000180,org.intermine.model.bio.GOEvidence
,1009235,1000180,org.intermine.model.bio.GOEvidence
,1009237,1000180,org.intermine.model.bio.GOEvidence
,1009239,1000180,org.intermine.model.bio.GOEvidence
,1009241,1000180,org.intermine.model.bio.GOEvidence
,1009243,1000180,org.intermine.model.bio.GOEvidence
,1009299,1000180,org.intermine.model.bio.GOEvidence
,1009342,1000180,org.intermine.model.bio.GOEvidence
,1009345,1000180,org.intermine.model.bio.GOEvidence
,1009347,1000180,org.intermine.model.bio.GOEvidence
,1009349,1000180,org.intermine.model.bio.GOEvidence
,1009355,1000180,org.intermine.model.bio.GOEvidence
,1009358,1000180,org.intermine.model.bio.GOEvidence
,1009393,1000180,org.intermine.model.bio.GOEvidence
,1009429,1000180,org.intermine.model.bio.GOEvidence
,1009433,1000180,org.intermine.model.bio.GOEvidence
,1009436,1000180,org.intermine.model.bio.GOEvidence
,1009439,1000180,org.intermine.model.bio.GOEvidence
,1009442,1000180,org.intermine.model.bio.GOEvidence
,1009445,1000180,org.intermine.model.bio.GOEvidence
,1009472,1000180,org.intermine.model.bio.GOEvidence
,1009475,1000180,org.intermine.model.bio.GOEvidence
,1009477,1000180,org.intermine.model.bio.GOEvidence
,1009493,1000180,org.intermine.model.bio.GOEvidence
,1009497,1000180,org.intermine.model.bio.GOEvidence
,1009499,1000180,org.intermine.model.bio.GOEvidence
,1009501,1000180,org.intermine.model.bio.GOEvidence
,1009507,1000180,org.intermine.model.bio.GOEvidence
,1009510,1000180,org.intermine.model.bio.GOEvidence
,1009512,1000180,org.intermine.model.bio.GOEvidence
,1009532,1000180,org.intermine.model.bio.GOEvidence
,1009535,1000180,org.intermine.model.bio.GOEvidence
,1009537,1000180,org.intermine.model.bio.GOEvidence
,1009605,1000180,org.intermine.model.bio.GOEvidence
,1009609,1000180,org.intermine.model.bio.GOEvidence
,1009616,1000180,org.intermine.model.bio.GOEvidence
,1009619,1000180,org.intermine.model.bio.GOEvidence
,1009621,1000180,org.intermine.model.bio.GOEvidence
,1009627,1000180,org.intermine.model.bio.GOEvidence
,1009630,1000180,org.intermine.model.bio.GOEvidence
,1009632,1000180,org.intermine.model.bio.GOEvidence
,1009638,1000180,org.intermine.model.bio.GOEvidence
,1009642,1000180,org.intermine.model.bio.GOEvidence
,1009645,1000180,org.intermine.model.bio.GOEvidence
,1009658,1000180,org.intermine.model.bio.GOEvidence
,1009661,1000180,org.intermine.model.bio.GOEvidence
,1009663,1000180,org.intermine.model.bio.GOEvidence
,1009665,1000180,org.intermine.model.bio.GOEvidence
,1009712,1000180,org.intermine.model.bio.GOEvidence
,1009715,1000180,org.intermine.model.bio.GOEvidence
,1009717,1000180,org.intermine.model.bio.GOEvidence
,1009719,1000180,org.intermine.model.bio.GOEvidence
,1009753,1000180,org.intermine.model.bio.GOEvidence
,1009757,1000180,org.intermine.model.bio.GOEvidence
,1009771,1000180,org.intermine.model.bio.GOEvidence
,1009775,1000180,org.intermine.model.bio.GOEvidence
,1009778,1000180,org.intermine.model.bio.GOEvidence
,1009785,1000180,org.intermine.model.bio.GOEvidence
,1009788,1000180,org.intermine.model.bio.GOEvidence
,1009790,1000180,org.intermine.model.bio.GOEvidence
,1009797,1000180,org.intermine.model.bio.GOEvidence
,1009853,1000180,org.intermine.model.bio.GOEvidence
,1009856,1000180,org.intermine.model.bio.GOEvidence
,1009858,1000180,org.intermine.model.bio.GOEvidence
,1009860,1000180,org.intermine.model.bio.GOEvidence
,1009901,1000180,org.intermine.model.bio.GOEvidence
,1009904,1000180,org.intermine.model.bio.GOEvidence
,1009906,1000180,org.intermine.model.bio.GOEvidence
,1009912,1000180,org.intermine.model.bio.GOEvidence
,1009920,1000180,org.intermine.model.bio.GOEvidence
,1009923,1000180,org.intermine.model.bio.GOEvidence
,1009925,1000180,org.intermine.model.bio.GOEvidence
,1009966,1000180,org.intermine.model.bio.GOEvidence
,1010040,1000180,org.intermine.model.bio.GOEvidence
,1010043,1000180,org.intermine.model.bio.GOEvidence
,1010045,1000180,org.intermine.model.bio.GOEvidence
,1010051,1000180,org.intermine.model.bio.GOEvidence
,1010098,1000180,org.intermine.model.bio.GOEvidence
,1010101,1000180,org.intermine.model.bio.GOEvidence
,1010127,1000180,org.intermine.model.bio.GOEvidence
,1010145,1000180,org.intermine.model.bio.GOEvidence
,1010148,1000180,org.intermine.model.bio.GOEvidence
,1010150,1000180,org.intermine.model.bio.GOEvidence
,1010152,1000180,org.intermine.model.bio.GOEvidence
,1010154,1000180,org.intermine.model.bio.GOEvidence
,1010226,1000180,org.intermine.model.bio.GOEvidence
,1010229,1000180,org.intermine.model.bio.GOEvidence
,1010264,1000180,org.intermine.model.bio.GOEvidence
,1010268,1000180,org.intermine.model.bio.GOEvidence
,1010271,1000180,org.intermine.model.bio.GOEvidence
,1010274,1000180,org.intermine.model.bio.GOEvidence
,1010306,1000180,org.intermine.model.bio.GOEvidence
,1010310,1000180,org.intermine.model.bio.GOEvidence
,1010313,1000180,org.intermine.model.bio.GOEvidence
,1010334,1000180,org.intermine.model.bio.GOEvidence
,1010338,1000180,org.intermine.model.bio.GOEvidence
,1010362,1000180,org.intermine.model.bio.GOEvidence
,1010366,1000180,org.intermine.model.bio.GOEvidence
,1010410,1000180,org.intermine.model.bio.GOEvidence
,1010428,1000180,org.intermine.model.bio.GOEvidence
,1010431,1000180,org.intermine.model.bio.GOEvidence
,1010505,1000180,org.intermine.model.bio.GOEvidence
,1010509,1000180,org.intermine.model.bio.GOEvidence
,1010511,1000180,org.intermine.model.bio.GOEvidence
,1010513,1000180,org.intermine.model.bio.GOEvidence
,1010524,1000180,org.intermine.model.bio.GOEvidence
,1010527,1000180,org.intermine.model.bio.GOEvidence
,1010534,1000180,org.intermine.model.bio.GOEvidence
,1010537,1000180,org.intermine.model.bio.GOEvidence
,1010539,1000180,org.intermine.model.bio.GOEvidence
,1010541,1000180,org.intermine.model.bio.GOEvidence
,1010568,1000180,org.intermine.model.bio.GOEvidence
,1010607,1000180,org.intermine.model.bio.GOEvidence
,1010625,1000180,org.intermine.model.bio.GOEvidence
,1010628,1000180,org.intermine.model.bio.GOEvidence
,1010630,1000180,org.intermine.model.bio.GOEvidence
,1010632,1000180,org.intermine.model.bio.GOEvidence
,1010639,1000180,org.intermine.model.bio.GOEvidence
,1010643,1000180,org.intermine.model.bio.GOEvidence
,1010645,1000180,org.intermine.model.bio.GOEvidence
,1010648,1000180,org.intermine.model.bio.GOEvidence
,1010650,1000180,org.intermine.model.bio.GOEvidence
,1010656,1000180,org.intermine.model.bio.GOEvidence
,1010659,1000180,org.intermine.model.bio.GOEvidence
,1010676,1000180,org.intermine.model.bio.GOEvidence
,1010679,1000180,org.intermine.model.bio.GOEvidence
,1010704,1000180,org.intermine.model.bio.GOEvidence
,1010707,1000180,org.intermine.model.bio.GOEvidence
,1010709,1000180,org.intermine.model.bio.GOEvidence
,1010751,1000180,org.intermine.model.bio.GOEvidence
,1010754,1000180,org.intermine.model.bio.GOEvidence
,1010765,1000180,org.intermine.model.bio.GOEvidence
,1010768,1000180,org.intermine.model.bio.GOEvidence
,1010774,1000180,org.intermine.model.bio.GOEvidence
,1010778,1000180,org.intermine.model.bio.GOEvidence
,1010784,1000180,org.intermine.model.bio.GOEvidence
,1010788,1000180,org.intermine.model.bio.GOEvidence
,1010791,1000180,org.intermine.model.bio.GOEvidence
,1010794,1000180,org.intermine.model.bio.GOEvidence
,1010803,1000180,org.intermine.model.bio.GOEvidence
,1010806,1000180,org.intermine.model.bio.GOEvidence
,1010808,1000180,org.intermine.model.bio.GOEvidence
,1010811,1000180,org.intermine.model.bio.GOEvidence
,1010843,1000180,org.intermine.model.bio.GOEvidence
,1010846,1000180,org.intermine.model.bio.GOEvidence
,1010853,1000180,org.intermine.model.bio.GOEvidence
,1010856,1000180,org.intermine.model.bio.GOEvidence
,1010862,1000180,org.intermine.model.bio.GOEvidence
,1010865,1000180,org.intermine.model.bio.GOEvidence
,1010867,1000180,org.intermine.model.bio.GOEvidence
,1010906,1000180,org.intermine.model.bio.GOEvidence
,1010918,1000180,org.intermine.model.bio.GOEvidence
,1010926,1000180,org.intermine.model.bio.GOEvidence
,1010929,1000180,org.intermine.model.bio.GOEvidence
,1010931,1000180,org.intermine.model.bio.GOEvidence
,1010938,1000180,org.intermine.model.bio.GOEvidence
,1010946,1000180,org.intermine.model.bio.GOEvidence
,1011007,1000180,org.intermine.model.bio.GOEvidence
,1011010,1000180,org.intermine.model.bio.GOEvidence
,1011013,1000180,org.intermine.model.bio.GOEvidence
,1011016,1000180,org.intermine.model.bio.GOEvidence
,1011048,1000180,org.intermine.model.bio.GOEvidence
,1011051,1000180,org.intermine.model.bio.GOEvidence
,1011053,1000180,org.intermine.model.bio.GOEvidence
,1011059,1000180,org.intermine.model.bio.GOEvidence
,1011062,1000180,org.intermine.model.bio.GOEvidence
,1011074,1000180,org.intermine.model.bio.GOEvidence
,1011077,1000180,org.intermine.model.bio.GOEvidence
,1011083,1000180,org.intermine.model.bio.GOEvidence
,1011086,1000180,org.intermine.model.bio.GOEvidence
,1011092,1000180,org.intermine.model.bio.GOEvidence
,1011096,1000180,org.intermine.model.bio.GOEvidence
,1011098,1000180,org.intermine.model.bio.GOEvidence
,1011100,1000180,org.intermine.model.bio.GOEvidence
,1011103,1000180,org.intermine.model.bio.GOEvidence
,1011106,1000180,org.intermine.model.bio.GOEvidence
,1011108,1000180,org.intermine.model.bio.GOEvidence
,1011114,1000180,org.intermine.model.bio.GOEvidence
,1011117,1000180,org.intermine.model.bio.GOEvidence
,1011133,1000180,org.intermine.model.bio.GOEvidence
,1011178,1000180,org.intermine.model.bio.GOEvidence
,1011181,1000180,org.intermine.model.bio.GOEvidence
,1011187,1000180,org.intermine.model.bio.GOEvidence
,1011190,1000180,org.intermine.model.bio.GOEvidence
,1011192,1000180,org.intermine.model.bio.GOEvidence
,1011194,1000180,org.intermine.model.bio.GOEvidence
,1011196,1000180,org.intermine.model.bio.GOEvidence
,1011233,1000180,org.intermine.model.bio.GOEvidence
,1011236,1000180,org.intermine.model.bio.GOEvidence
,1011238,1000180,org.intermine.model.bio.GOEvidence
,1011313,1000180,org.intermine.model.bio.GOEvidence
,1011316,1000180,org.intermine.model.bio.GOEvidence
,1011333,1000180,org.intermine.model.bio.GOEvidence
,1011336,1000180,org.intermine.model.bio.GOEvidence
,1011338,1000180,org.intermine.model.bio.GOEvidence
,1011345,1000180,org.intermine.model.bio.GOEvidence
,1011348,1000180,org.intermine.model.bio.GOEvidence
,1011351,1000180,org.intermine.model.bio.GOEvidence
,1011353,1000180,org.intermine.model.bio.GOEvidence
,1011359,1000180,org.intermine.model.bio.GOEvidence
,1011363,1000180,org.intermine.model.bio.GOEvidence
,1011391,1000180,org.intermine.model.bio.GOEvidence
,1011395,1000180,org.intermine.model.bio.GOEvidence
,1011398,1000180,org.intermine.model.bio.GOEvidence
,1011420,1000180,org.intermine.model.bio.GOEvidence
,1011423,1000180,org.intermine.model.bio.GOEvidence
,1011425,1000180,org.intermine.model.bio.GOEvidence
,1011458,1000180,org.intermine.model.bio.GOEvidence
,1011462,1000180,org.intermine.model.bio.GOEvidence
,1011465,1000180,org.intermine.model.bio.GOEvidence
,1011472,1000180,org.intermine.model.bio.GOEvidence
,1011476,1000180,org.intermine.model.bio.GOEvidence
,1011479,1000180,org.intermine.model.bio.GOEvidence
,1011485,1000180,org.intermine.model.bio.GOEvidence
,1011522,1000180,org.intermine.model.bio.GOEvidence
,1011526,1000180,org.intermine.model.bio.GOEvidence
,1011551,1000180,org.intermine.model.bio.GOEvidence
,1011554,1000180,org.intermine.model.bio.GOEvidence
,1011556,1000180,org.intermine.model.bio.GOEvidence
,1011563,1000180,org.intermine.model.bio.GOEvidence
,1011566,1000180,org.intermine.model.bio.GOEvidence
,1011568,1000180,org.intermine.model.bio.GOEvidence
,1011618,1000180,org.intermine.model.bio.GOEvidence
,1011622,1000180,org.intermine.model.bio.GOEvidence
,1011642,1000180,org.intermine.model.bio.GOEvidence
,1011722,1000180,org.intermine.model.bio.GOEvidence
,1011725,1000180,org.intermine.model.bio.GOEvidence
,1011731,1000180,org.intermine.model.bio.GOEvidence
,1011738,1000180,org.intermine.model.bio.GOEvidence
,1011741,1000180,org.intermine.model.bio.GOEvidence
,1011770,1000180,org.intermine.model.bio.GOEvidence
,1011773,1000180,org.intermine.model.bio.GOEvidence
,1011775,1000180,org.intermine.model.bio.GOEvidence
,1011777,1000180,org.intermine.model.bio.GOEvidence
,1011779,1000180,org.intermine.model.bio.GOEvidence
,1011781,1000180,org.intermine.model.bio.GOEvidence
,1011830,1000180,org.intermine.model.bio.GOEvidence
,1011834,1000180,org.intermine.model.bio.GOEvidence
,1011836,1000180,org.intermine.model.bio.GOEvidence
,1011838,1000180,org.intermine.model.bio.GOEvidence
,1011840,1000180,org.intermine.model.bio.GOEvidence
,1011862,1000180,org.intermine.model.bio.GOEvidence
,1011865,1000180,org.intermine.model.bio.GOEvidence
,1011867,1000180,org.intermine.model.bio.GOEvidence
,1011873,1000180,org.intermine.model.bio.GOEvidence
,1011876,1000180,org.intermine.model.bio.GOEvidence
,1011901,1000180,org.intermine.model.bio.GOEvidence
,1011905,1000180,org.intermine.model.bio.GOEvidence
,1011908,1000180,org.intermine.model.bio.GOEvidence
,1011911,1000180,org.intermine.model.bio.GOEvidence
,1011936,1000180,org.intermine.model.bio.GOEvidence
,1011940,1000180,org.intermine.model.bio.GOEvidence
,1011942,1000180,org.intermine.model.bio.GOEvidence
,1011948,1000180,org.intermine.model.bio.GOEvidence
,1011952,1000180,org.intermine.model.bio.GOEvidence
,1011955,1000180,org.intermine.model.bio.GOEvidence
,1011992,1000180,org.intermine.model.bio.GOEvidence
,1012009,1000180,org.intermine.model.bio.GOEvidence
,1012012,1000180,org.intermine.model.bio.GOEvidence
,1012094,1000180,org.intermine.model.bio.GOEvidence
,1012098,1000180,org.intermine.model.bio.GOEvidence
,1012115,1000180,org.intermine.model.bio.GOEvidence
,1012118,1000180,org.intermine.model.bio.GOEvidence
,1012124,1000180,org.intermine.model.bio.GOEvidence
,1012127,1000180,org.intermine.model.bio.GOEvidence
,1012129,1000180,org.intermine.model.bio.GOEvidence
,1012131,1000180,org.intermine.model.bio.GOEvidence
,1012133,1000180,org.intermine.model.bio.GOEvidence
,1012139,1000180,org.intermine.model.bio.GOEvidence
,1012147,1000477,org.intermine.model.bio.GOEvidence
,1012213,1000180,org.intermine.model.bio.GOEvidence
,1012216,1000180,org.intermine.model.bio.GOEvidence
,1012219,1000180,org.intermine.model.bio.GOEvidence
